Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
201	St8sia4	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000040710	ENSMUST00000187936|ENSMUST00000189556|ENSMUST00000043336|ENSMUST00000186853	NM_009183|NM_001159745	ST8SIA4	ST8SiaIV|PST|PST-1|Siat8d	Regulation: DOWN|Probe.Set:ILMN_2784230|Identifier:NM_009183.1|FirstOfLocuslink:NP_033209.1|FirstOfName:St8sia4|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.44525859469314e-08|ANOVA.CELL:3.9443347066863e-44|ANOVA.INT:6.65612690806934e-07|FDR_ANOVA.TREAT:4.735911704935009e-06|FDR_ANOVA.CELL:3.2756422796139e-42|FDR_ANOVA.INT:0.000121478262392567|TTEST.ASTRO.DEX:0.000518295165772727|TTEST.ASTRO.ALD:0.46369372469803105|TTEST.ASTRO.DHT:0.47284811069881905|TTEST.ASTRO.PRG:0.6242045568523771|TTEST.ASTRO.ESR:0.43191878684805|TTEST.NEURO.DEX:0.11525307816732|TTEST.NEURO.ALD:0.19004776669203702|TTEST.NEURO.DHT:0.8257226914513841|TTEST.NEURO.PRG:0.597942274527092|TTEST.NEURO.ESR:0.779378134780484|FDR_TTEST.ASTRO.DEX:0.0321884120467765|FDR_TTEST.ASTRO.ALD:0.897717724676037|FDR_TTEST.ASTRO.DHT:0.9525037357028731|FDR_TTEST.ASTRO.PRG:0.96126667447489|FDR_TTEST.ASTRO.ESR:0.9705113764627931|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.8012083333333331|FOLD.ASTRO.ALD:-0.126817708333332|FOLD.ASTRO.DHT:-0.0864557291666657|FOLD.ASTRO.PRG:-0.0651536458333322|FOLD.ASTRO.ESR:0.09409895833333509|FOLD.NEURO.DEX:-0.057255208333334195|FOLD.NEURO.ALD:0.08458333333333101|FOLD.NEURO.DHT:0.0150598958333337|FOLD.NEURO.PRG:-0.0221744791666669|FOLD.NEURO.ESR:-0.016700520833334002
202	Cyp1b1	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000024087	ENSMUST00000024894|ENSMUST00000234927|ENSMUST00000234361	NM_001364889|NM_009994	CYP1B1		Regulation: DOWN|Probe.Set:ILMN_1232716|Identifier:NM_009994.1|FirstOfLocuslink:NP_034124.1|FirstOfName:Cyp1b1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.2485633590294e-05|ANOVA.CELL:6.69340371354503e-39|ANOVA.INT:0.00247769737431109|FDR_ANOVA.TREAT:0.00321415337585973|FDR_ANOVA.CELL:2.2091581348765404e-37|FDR_ANOVA.INT:0.126554423187434|TTEST.ASTRO.DEX:0.000527310411211611|TTEST.ASTRO.ALD:0.0055776738697283605|TTEST.ASTRO.DHT:0.13610948537175102|TTEST.ASTRO.PRG:0.10433510635572701|TTEST.ASTRO.ESR:0.40985229906728204|TTEST.NEURO.DEX:0.5197015038263061|TTEST.NEURO.ALD:0.151092715029948|TTEST.NEURO.DHT:0.97024771005996|TTEST.NEURO.PRG:0.36362509867874604|TTEST.NEURO.ESR:0.480620366101185|FDR_TTEST.ASTRO.DEX:0.032550843485675|FDR_TTEST.ASTRO.ALD:0.36371760390509406|FDR_TTEST.ASTRO.DHT:0.9050675192404831|FDR_TTEST.ASTRO.PRG:0.8688126693979551|FDR_TTEST.ASTRO.ESR:0.968335443571502|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.06891666666666|FOLD.ASTRO.ALD:-0.612210937499999|FOLD.ASTRO.DHT:-0.350312499999999|FOLD.ASTRO.PRG:-0.411166666666665|FOLD.ASTRO.ESR:-0.163497395833334|FOLD.NEURO.DEX:-0.0751666666666662|FOLD.NEURO.ALD:-0.16468749999999902|FOLD.NEURO.DHT:0.0045807291666673|FOLD.NEURO.PRG:-0.0857499999999991|FOLD.NEURO.ESR:0.0683020833333341
203	Pik3cb	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032462	ENSMUST00000136965|ENSMUST00000124723|ENSMUST00000035037	NM_029094	PIK3CB	1110001J02Rik|p110beta	Regulation: DOWN|Probe.Set:ILMN_2680549|Identifier:NM_029094.1|FirstOfLocuslink:NP_083370.1|FirstOfName:Pik3cb|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00016954010772010102|ANOVA.CELL:4.44445358105309e-28|ANOVA.INT:0.0035116835908989303|FDR_ANOVA.TREAT:0.00887567452819496|FDR_ANOVA.CELL:4.29506487341032e-27|FDR_ANOVA.INT:0.166135735785007|TTEST.ASTRO.DEX:0.000551634975283508|TTEST.ASTRO.ALD:7.311050635539e-05|TTEST.ASTRO.DHT:0.00196688927884506|TTEST.ASTRO.PRG:0.000237123544753284|TTEST.ASTRO.ESR:0.0242220595770043|TTEST.NEURO.DEX:0.0559432146339579|TTEST.NEURO.ALD:0.36407013955655504|TTEST.NEURO.DHT:0.9825773582426541|TTEST.NEURO.PRG:0.617759942772103|TTEST.NEURO.ESR:0.423227608463391|FDR_TTEST.ASTRO.DEX:0.0336031574521645|FDR_TTEST.ASTRO.ALD:0.0570587928642969|FDR_TTEST.ASTRO.DHT:0.7050074411573221|FDR_TTEST.ASTRO.PRG:0.36198613421618103|FDR_TTEST.ASTRO.ESR:0.8728743186164021|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.392169270833334|FOLD.ASTRO.ALD:-0.323645833333336|FOLD.ASTRO.DHT:-0.27180989583333404|FOLD.ASTRO.PRG:-0.317940104166668|FOLD.ASTRO.ESR:-0.19232812500000102|FOLD.NEURO.DEX:-0.133085937500001|FOLD.NEURO.ALD:0.0569036458333336|FOLD.NEURO.DHT:-0.0012838541666671|FOLD.NEURO.PRG:-0.0319088541666677|FOLD.NEURO.ESR:-0.0740182291666667
204	Igf1	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000020053	ENSMUST00000121952|ENSMUST00000122100|ENSMUST00000105300|ENSMUST00000062862|ENSMUST00000126490|ENSMUST00000121161|ENSMUST00000122386|ENSMUST00000095360	NM_010512|NM_001111276|NM_001111275|NM_001111274|NM_001314010	IGF1	Igf-1|Igf-I|C730016P09Rik	Regulation: DOWN|Probe.Set:ILMN_2769884|Identifier:NM_010512.3|FirstOfLocuslink:NP_034642.1|FirstOfName:Igf1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.8380926188965799e-06|ANOVA.CELL:6.533280775157719e-34|ANOVA.INT:0.409318309795539|FDR_ANOVA.TREAT:0.000164800172009574|FDR_ANOVA.CELL:1.12984159742372e-32|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.000556978720293066|TTEST.ASTRO.ALD:0.6258636967046131|TTEST.ASTRO.DHT:0.00821813144178317|TTEST.ASTRO.PRG:0.0530594435030207|TTEST.ASTRO.ESR:0.00912787020428444|TTEST.NEURO.DEX:0.0711976636123048|TTEST.NEURO.ALD:0.9987748245644191|TTEST.NEURO.DHT:0.29444391175754|TTEST.NEURO.PRG:0.8160762366363451|TTEST.NEURO.ESR:0.49569633164596|FDR_TTEST.ASTRO.DEX:0.0337949217224863|FDR_TTEST.ASTRO.ALD:0.9412939225679381|FDR_TTEST.ASTRO.DHT:0.8456116380494431|FDR_TTEST.ASTRO.PRG:0.8549030953524651|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.384963541666666|FOLD.ASTRO.ALD:0.0338750000000001|FOLD.ASTRO.DHT:0.235541666666666|FOLD.ASTRO.PRG:0.14629427083333402|FOLD.ASTRO.ESR:0.22555729166666602|FOLD.NEURO.DEX:-0.23017447916666703|FOLD.NEURO.ALD:0.00016666666666687|FOLD.NEURO.DHT:0.27809895833333304|FOLD.NEURO.PRG:-0.0249244791666676|FOLD.NEURO.ESR:0.0953906250000003
205	Il15	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000031712	ENSMUST00000210094|ENSMUST00000210885|ENSMUST00000209363|ENSMUST00000034148|ENSMUST00000209573|ENSMUST00000211565|ENSMUST00000211722|ENSMUST00000211282|ENSMUST00000210472|ENSMUST00000209687	NM_008357|NM_001254747	IL15		Regulation: DOWN|Probe.Set:ILMN_2610234|Identifier:NM_008357.1|FirstOfLocuslink:NP_032383.1|FirstOfName:Il15|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.5642054928586e-05|ANOVA.CELL:1.0583942283827199e-30|ANOVA.INT:0.11274954418286|FDR_ANOVA.TREAT:0.0022889238446071303|FDR_ANOVA.CELL:1.2987056896450598e-29|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0005614984886156381|TTEST.ASTRO.ALD:0.6460219956819541|TTEST.ASTRO.DHT:0.18408680582383702|TTEST.ASTRO.PRG:0.855626079227469|TTEST.ASTRO.ESR:0.330599964609232|TTEST.NEURO.DEX:0.194531531651728|TTEST.NEURO.ALD:0.363028146321274|TTEST.NEURO.DHT:0.35418395292049204|TTEST.NEURO.PRG:0.272517615855482|TTEST.NEURO.ESR:0.58725744468218|FDR_TTEST.ASTRO.DEX:0.033951994936645004|FDR_TTEST.ASTRO.ALD:0.946297047959135|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.986691779368102|FDR_TTEST.ASTRO.ESR:0.956127218880613|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.399593749999998|FOLD.ASTRO.ALD:-0.0408072916666651|FOLD.ASTRO.DHT:0.12623958333333402|FOLD.ASTRO.PRG:0.0104843750000008|FOLD.ASTRO.ESR:0.12453385416666801|FOLD.NEURO.DEX:-0.11782291666666601|FOLD.NEURO.ALD:0.025815104166667|FOLD.NEURO.DHT:0.111703125|FOLD.NEURO.PRG:0.0766406250000005|FOLD.NEURO.ESR:0.020265625000000398
206	Adcy8	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022376	ENSMUST00000228109|ENSMUST00000023007|ENSMUST00000228014	NM_009623|NM_001331075|NM_001291903	ADCY8	AC8	Regulation: DOWN|Probe.Set:ILMN_2607127|Identifier:NM_009623.2|FirstOfLocuslink:NP_033753.2|FirstOfName:Adcy8|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.044553871869309e-07|ANOVA.CELL:4.81777456825386e-23|ANOVA.INT:4.23026757777485e-05|FDR_ANOVA.TREAT:7.93694936922422e-05|FDR_ANOVA.CELL:3.13848649710149e-22|FDR_ANOVA.INT:0.00448000860404073|TTEST.ASTRO.DEX:0.00059839597074708|TTEST.ASTRO.ALD:0.11445986397716601|TTEST.ASTRO.DHT:0.41670124553540905|TTEST.ASTRO.PRG:0.0745861218330333|TTEST.ASTRO.ESR:0.980612913860718|TTEST.NEURO.DEX:0.33394792567936|TTEST.NEURO.ALD:0.581236181906566|TTEST.NEURO.DHT:0.464952645320491|TTEST.NEURO.PRG:0.296641542951569|TTEST.NEURO.ESR:0.79529918702909|FDR_TTEST.ASTRO.DEX:0.035113635517577096|FDR_TTEST.ASTRO.ALD:0.7278069448208111|FDR_TTEST.ASTRO.DHT:0.9475105049915181|FDR_TTEST.ASTRO.PRG:0.85703128377737|FDR_TTEST.ASTRO.ESR:0.9993583078400421|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.7229609375|FOLD.ASTRO.ALD:-0.17523177083333302|FOLD.ASTRO.DHT:-0.0781171875000002|FOLD.ASTRO.PRG:-0.166252604166667|FOLD.ASTRO.ESR:0.0023541666666666602|FOLD.NEURO.DEX:-0.102247395833334|FOLD.NEURO.ALD:-0.0551432291666671|FOLD.NEURO.DHT:-0.0720911458333333|FOLD.NEURO.PRG:-0.0984244791666669|FOLD.NEURO.ESR:-0.0273255208333332
207	Pde1b	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022489	ENSMUST00000227925|ENSMUST00000226468|ENSMUST00000023132|ENSMUST00000227955|ENSMUST00000226493	NM_008800|NM_001357980|NM_001285890	PDE1B		Regulation: DOWN|Probe.Set:ILMN_2730293|Identifier:NM_008800|FirstOfLocuslink:None|FirstOfName:Pde1b|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00019449506274286002|ANOVA.CELL:5.72299352795365e-06|ANOVA.INT:0.8758190601686371|FDR_ANOVA.TREAT:0.009930406079605271|FDR_ANOVA.CELL:1.4217879218752402e-05|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0049671534626815304|TTEST.ASTRO.ALD:0.341164412468557|TTEST.ASTRO.DHT:0.318955736657804|TTEST.ASTRO.PRG:0.228500281202749|TTEST.ASTRO.ESR:0.178800054871043|TTEST.NEURO.DEX:0.0276430815117044|TTEST.NEURO.ALD:0.6967461482322731|TTEST.NEURO.DHT:0.615217080659409|TTEST.NEURO.PRG:0.8405577772856461|TTEST.NEURO.ESR:0.8500845568338831|FDR_TTEST.ASTRO.DEX:0.12373260304614302|FDR_TTEST.ASTRO.ALD:0.855291100792648|FDR_TTEST.ASTRO.DHT:0.9342103861893091|FDR_TTEST.ASTRO.PRG:0.9023090533256071|FDR_TTEST.ASTRO.ESR:0.9424484317206381|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.404718750000001|FOLD.ASTRO.ALD:-0.126119791666666|FOLD.ASTRO.DHT:-0.11821093750000101|FOLD.ASTRO.PRG:-0.119486979166668|FOLD.ASTRO.ESR:-0.12396354166666701|FOLD.NEURO.DEX:-0.31706249999999997|FOLD.NEURO.ALD:-0.0474322916666683|FOLD.NEURO.DHT:0.0573619791666662|FOLD.NEURO.PRG:0.0298802083333314|FOLD.NEURO.ESR:-0.0199713541666675
208	Tnfaip8	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000062210	ENSMUST00000148159|ENSMUST00000180305|ENSMUST00000145726|ENSMUST00000155403|ENSMUST00000153873|ENSMUST00000134348|ENSMUST00000128377|ENSMUST00000087655|ENSMUST00000153545|ENSMUST00000148989|ENSMUST00000126666|ENSMUST00000179937|ENSMUST00000124175	NM_001360935|NM_001177760|NM_001177759|NM_134131	TNFAIP8	Gg2-1|Ssc-2|Nded|E130304C20Rik|Gm10539|Tipe	Regulation: DOWN|Probe.Set:ILMN_2511953|Identifier:NM_134131.1|FirstOfLocuslink:NP_598892.1|FirstOfName:Tnfaip8|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.95368076671937e-10|ANOVA.CELL:3.54295149887809e-33|ANOVA.INT:0.62678843601373|FDR_ANOVA.TREAT:7.842459786136281e-08|FDR_ANOVA.CELL:5.68423358266841e-32|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0006095351403445041|TTEST.ASTRO.ALD:0.0028810240190055604|TTEST.ASTRO.DHT:0.343752750133687|TTEST.ASTRO.PRG:0.22161871561947902|TTEST.ASTRO.ESR:0.86480166607936|TTEST.NEURO.DEX:0.00245029215789142|TTEST.NEURO.ALD:0.26643213023086704|TTEST.NEURO.DHT:0.281019125580492|TTEST.NEURO.PRG:0.7854543273071011|TTEST.NEURO.ESR:0.94431408712982|FDR_TTEST.ASTRO.DEX:0.0355811322000849|FDR_TTEST.ASTRO.ALD:0.29444351677110003|FDR_TTEST.ASTRO.DHT:0.9352350521823881|FDR_TTEST.ASTRO.PRG:0.9004934241465851|FDR_TTEST.ASTRO.ESR:0.9941703225312281|FDR_TTEST.NEURO.DEX:0.7443407243320951|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.7205520833333351|FOLD.ASTRO.ALD:-0.275036458333334|FOLD.ASTRO.DHT:-0.10764583333333501|FOLD.ASTRO.PRG:-0.0971041666666679|FOLD.ASTRO.ESR:0.0163072916666653|FOLD.NEURO.DEX:-0.5756119791666661|FOLD.NEURO.ALD:-0.1483046875|FOLD.NEURO.DHT:0.12393749999999999|FOLD.NEURO.PRG:-0.0189244791666656|FOLD.NEURO.ESR:0.00901822916666717
209	Rhobtb2	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022075	ENSMUST00000022665|ENSMUST00000225088|ENSMUST00000224535|ENSMUST00000223603	NM_153514	RHOBTB2	Dbc2|E130206H14Rik	Regulation: DOWN|Probe.Set:ILMN_1228970|Identifier:NM_153514.4|FirstOfLocuslink:NP_705734.3|FirstOfName:Rhobtb2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.67809816241566e-05|ANOVA.CELL:2.6215968028774e-23|ANOVA.INT:0.0182471234257536|FDR_ANOVA.TREAT:0.00118841264649357|FDR_ANOVA.CELL:1.7329937118978e-22|FDR_ANOVA.INT:0.48666820032946106|TTEST.ASTRO.DEX:0.000622027666857159|TTEST.ASTRO.ALD:0.019182860924452|TTEST.ASTRO.DHT:0.34929999115750604|TTEST.ASTRO.PRG:0.171975936570421|TTEST.ASTRO.ESR:0.0135745278279741|TTEST.NEURO.DEX:0.0974495528626425|TTEST.NEURO.ALD:0.202585788110099|TTEST.NEURO.DHT:0.37007050550570403|TTEST.NEURO.PRG:0.38172211363260405|TTEST.NEURO.ESR:0.5979512760182341|FDR_TTEST.ASTRO.DEX:0.035946815381054396|FDR_TTEST.ASTRO.ALD:0.517544686582734|FDR_TTEST.ASTRO.DHT:0.93635071462237|FDR_TTEST.ASTRO.PRG:0.8875455807660011|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.641471354166667|FOLD.ASTRO.ALD:-0.354020833333333|FOLD.ASTRO.DHT:-0.12000260416666601|FOLD.ASTRO.PRG:-0.164638020833333|FOLD.ASTRO.ESR:-0.303255208333333|FOLD.NEURO.DEX:-0.19387499999999802|FOLD.NEURO.ALD:-0.135377604166667|FOLD.NEURO.DHT:-0.10004687500000001|FOLD.NEURO.PRG:-0.09193229166666579|FOLD.NEURO.ESR:-0.0612057291666659
210	Dhx32	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000030986	ENSMUST00000106139|ENSMUST00000135989|ENSMUST00000211450|ENSMUST00000140593|ENSMUST00000130182|ENSMUST00000136301|ENSMUST00000149876|ENSMUST00000033290|ENSMUST00000146211|ENSMUST00000063669	NM_133941|NM_001286032|NM_001286031|NM_001357685|NM_001286030	DHX32	Ddx32	Regulation: DOWN|Probe.Set:ILMN_2643150|Identifier:NM_133941.2|FirstOfLocuslink:NP_598702.1|FirstOfName:Dhx32|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00012625901168703902|ANOVA.CELL:1.01190635737777e-21|ANOVA.INT:0.028342143185966298|FDR_ANOVA.TREAT:0.006842586391593151|FDR_ANOVA.CELL:6.025762721893359e-21|FDR_ANOVA.INT:0.630988485761237|TTEST.ASTRO.DEX:0.0006380447248824301|TTEST.ASTRO.ALD:0.19913582386240403|TTEST.ASTRO.DHT:0.5751563355423971|TTEST.ASTRO.PRG:0.18003995408111|TTEST.ASTRO.ESR:0.5335399121424971|TTEST.NEURO.DEX:0.375975400293767|TTEST.NEURO.ALD:0.503798013854309|TTEST.NEURO.DHT:0.401467469768692|TTEST.NEURO.PRG:0.816909557724768|TTEST.NEURO.ESR:0.7798076218896861|FDR_TTEST.ASTRO.DEX:0.0365522048718627|FDR_TTEST.ASTRO.ALD:0.79705932967595|FDR_TTEST.ASTRO.DHT:0.9648302093066541|FDR_TTEST.ASTRO.PRG:0.891683788372237|FDR_TTEST.ASTRO.ESR:0.97492950451585|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.5461171875|FOLD.ASTRO.ALD:-0.1431171875|FOLD.ASTRO.DHT:-0.0595572916666658|FOLD.ASTRO.PRG:-0.146942708333333|FOLD.ASTRO.ESR:-0.042505208333333|FOLD.NEURO.DEX:-0.0831718750000014|FOLD.NEURO.ALD:0.0644791666666649|FOLD.NEURO.DHT:0.08464062499999869|FOLD.NEURO.PRG:0.017921874999999|FOLD.NEURO.ESR:0.0294817708333319
211	Edg3	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000067586	ENSMUST00000087978	NM_010101	S1PR3		Regulation: DOWN|Probe.Set:ILMN_2935985|Identifier:NM_010101.2|FirstOfLocuslink:NP_034231.1|FirstOfName:Edg3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.37500449788529e-06|ANOVA.CELL:1.2125975336239202e-17|ANOVA.INT:6.766600134018429e-06|FDR_ANOVA.TREAT:0.00036073474586670605|FDR_ANOVA.CELL:5.647617361060221e-17|FDR_ANOVA.INT:0.000910906689761419|TTEST.ASTRO.DEX:0.0006395045750528881|TTEST.ASTRO.ALD:0.0101456791213618|TTEST.ASTRO.DHT:0.548002764602679|TTEST.ASTRO.PRG:0.156622097159303|TTEST.ASTRO.ESR:0.38915139976082|TTEST.NEURO.DEX:0.8359905802871741|TTEST.NEURO.ALD:0.53397903095893|TTEST.NEURO.DHT:0.160819074967319|TTEST.NEURO.PRG:0.70309328292675|TTEST.NEURO.ESR:0.635189452542786|FDR_TTEST.ASTRO.DEX:0.0365904389696308|FDR_TTEST.ASTRO.ALD:0.444529945352643|FDR_TTEST.ASTRO.DHT:0.9625120640862761|FDR_TTEST.ASTRO.PRG:0.8873406251425411|FDR_TTEST.ASTRO.ESR:0.96707885252848|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.7048359375000001|FOLD.ASTRO.ALD:-0.464229166666667|FOLD.ASTRO.DHT:-0.0706875|FOLD.ASTRO.PRG:-0.23616406250000002|FOLD.ASTRO.ESR:-0.10182031250000001|FOLD.NEURO.DEX:0.0147161458333329|FOLD.NEURO.ALD:0.0313671874999999|FOLD.NEURO.DHT:0.0674791666666668|FOLD.NEURO.PRG:-0.0213749999999999|FOLD.NEURO.ESR:0.0282890624999999
212	Ednra	2_astrocytes_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000031616	ENSMUST00000034029|ENSMUST00000146561	NM_010332	EDNRA	ETa|ET-AR|Gpcr10|AEA001|Mhdaaea1	Regulation: DOWN|Probe.Set:ILMN_2674351|Identifier:NM_010332.2|FirstOfLocuslink:NP_034462.1|FirstOfName:Ednra|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.000181324632860325|ANOVA.CELL:1.2725011577553398e-34|ANOVA.INT:0.0143762607612603|FDR_ANOVA.TREAT:0.009407284941227691|FDR_ANOVA.CELL:2.37495830469665e-33|FDR_ANOVA.INT:0.426182526184023|TTEST.ASTRO.DEX:0.000649196277634799|TTEST.ASTRO.ALD:0.0581518559944337|TTEST.ASTRO.DHT:0.6358333041182751|TTEST.ASTRO.PRG:0.58513804446105|TTEST.ASTRO.ESR:0.8142375144244871|TTEST.NEURO.DEX:0.5382316304194651|TTEST.NEURO.ALD:0.7418020182242461|TTEST.NEURO.DHT:0.8890645687462241|TTEST.NEURO.PRG:0.35225306599014505|TTEST.NEURO.ESR:0.9694740275699111|FDR_TTEST.ASTRO.DEX:0.0368174184272874|FDR_TTEST.ASTRO.ALD:0.6474251186924681|FDR_TTEST.ASTRO.DHT:0.9704877304706041|FDR_TTEST.ASTRO.PRG:0.956291308511881|FDR_TTEST.ASTRO.ESR:0.9919624068667681|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.7289322916666681|FOLD.ASTRO.ALD:-0.268854166666667|FOLD.ASTRO.DHT:-0.0616874999999997|FOLD.ASTRO.PRG:-0.0744244791666677|FOLD.ASTRO.ESR:-0.0308385416666663|FOLD.NEURO.DEX:-0.0854947916666671|FOLD.NEURO.ALD:-0.0479270833333345|FOLD.NEURO.DHT:0.0167369791666658|FOLD.NEURO.PRG:0.141078125|FOLD.NEURO.ESR:0.005789062499999891
