	Probe.Set	Identifier	FirstOfLocuslink	FirstOfName	FirstOfFunction	Description	ANOVA.TREAT	ANOVA.CELL	ANOVA.INT	FDR_ANOVA.TREAT	FDR_ANOVA.CELL	FDR_ANOVA.INT	TTEST.ASTRO.DEX	TTEST.ASTRO.ALD	TTEST.ASTRO.DHT	TTEST.ASTRO.PRG	TTEST.ASTRO.ESR	TTEST.NEURO.DEX	TTEST.NEURO.ALD	TTEST.NEURO.DHT	TTEST.NEURO.PRG	TTEST.NEURO.ESR	FDR_TTEST.ASTRO.DEX	FDR_TTEST.ASTRO.ALD	FDR_TTEST.ASTRO.DHT	FDR_TTEST.ASTRO.PRG	FDR_TTEST.ASTRO.ESR	FDR_TTEST.NEURO.DEX	FDR_TTEST.NEURO.ALD	FDR_TTEST.NEURO.DHT	FDR_TTEST.NEURO.PRG	FDR_TTEST.NEURO.ESR	FOLD.ASTRO.DEX	FOLD.ASTRO.ALD	FOLD.ASTRO.DHT	FOLD.ASTRO.PRG	FOLD.ASTRO.ESR	FOLD.NEURO.DEX	FOLD.NEURO.ALD	FOLD.NEURO.DHT	FOLD.NEURO.PRG	FOLD.NEURO.ESR
551	ILMN_1215372	NM_021423.1		Shank3			3.8965419848251995e-06	3.9352315747086005e-31	0.00155063468254999	0.000325940089868331	5.052986171596081e-30	0.0888100313872415	0.0009183934414938581	0.00747672883487023	0.96381072315986	0.19789459994445702	0.8891317324330991	0.0532844319617859	0.45934296897021903	0.727967730319487	0.6289400625254551	0.933464961986964	0.0459933826112119	0.40009979559958403	0.9967132480169851	0.8949866771345011	0.9948439020384391	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.5456328125000011	0.32170312499999903	0.0046744791666668605	0.0966536458333334	-0.014776041666666	0.118109375	0.0471640625000003	0.0184010416666673	0.048078125000000006	0.0045442708333318605
552	ILMN_2694153	XM_001474179.1	XP_001474229.1	LOC100045359			3.93171902113552e-06	6.3395434549716796e-24	0.00010992566887136101	0.00032769529617673605	4.38666386167934e-23	0.010316479338346	0.00203654618380228	0.24532666357956	0.69479383538796	0.9664865227629741	0.618529276743208	0.7220310222477161	0.9199190756302441	0.36478765807053	0.432574830660558	0.5369071592057431	0.0752049401035607	0.8200334615308771	0.9768273546789571	0.9970863789449381	0.980043563816205	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.5927526041666661	-0.138205729166668	-0.0376848958333333	0.00339843750000135	-0.0398854166666656	-0.0320078124999998	-0.007119791666665881	0.0694583333333334	0.0620416666666674	-0.0512890625000004
553	ILMN_1240935	NM_015772.2	NP_056587.2	Sall2			3.927411169484e-06	0.0952307473055537	1.1233410870954498e-06	0.00032769529617673605	0.13543967615618302	0.000192822123998309	0.000282532492600302	0.0291525437608893	0.35520325840382605	0.40814650603566704	0.884413238533408	0.7954785540768171	0.141151552570565	0.785659961723252	0.0782967366704054	0.49833692190975504	0.0217357491148745	0.564254711364898	0.937262155314411	0.9294154347137581	0.9948439020384391	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.8202213541666681	-0.382294270833334	0.129177083333332	-0.141359375	-0.0151197916666668	0.0263906249999994	0.17509895833333303	0.0185520833333328	0.163768229166667	0.0599296875000004
554	ILMN_2614752	NM_130450.2	NP_569717.1	Elovl6			3.93919398258342e-06	1.3118243706223202e-37	2.42063975232667e-05	0.00032772674405731004	3.4952209168560394e-36	0.0026803505976962	8.56060306203267e-05	0.074242101137061	0.49855206059421103	0.15381094343700902	0.433358112529854	0.701376705490177	0.346950927602979	0.0339330595128614	0.9265272922043011	0.599153524311838	0.0102936793173515	0.669707391578492	0.9563756174196931	0.8866503906927521	0.9705113764627931	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.7624140625000011	-0.318481770833333	-0.0636432291666669	-0.16512760416666702	-0.0834140625000011	0.0339270833333334	0.0872473958333337	0.2333984375	-0.00932812499999969	0.0510546875000006
555	ILMN_2877796	NM_008396.2	NP_032422.2	Itga2			4.013343411825779e-06	1.6253671741073303e-22	0.00174458300997202	0.00033329517751374703	1.0208066362517898e-21	0.0962291631023079	3.0644963803612e-06	0.009783091109011351	0.038145903054731006	0.38326723688206205	0.0521045914045306	0.22497406557547703	0.0402735842375143	0.011607400859758199	0.8582118944084981	0.40386124424657904	0.00126339335595355	0.43846616254852105	0.8845768646342911	0.9276714735983771	0.9148426913910791	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.47824999999999906	-0.29564062499999905	-0.13704687499999801	-0.0811119791666659	-0.12539843749999902	-0.11512499999999999	-0.17646875	-0.248916666666666	-0.0141562500000001	-0.0757239583333336
556	ILMN_2690077	NM_023317.1	NP_075806.1	Nde1			4.27519621394737e-06	5.06200602209944e-25	0.0009392198405127441	0.000354140860136774	3.81045102811248e-24	0.0603422781760552	7.38264360165086e-05	0.000265543844190586	0.00117701195150316	0.00903611748836669	0.00762157886751198	0.42139937093634505	0.920837570384592	0.413663804978174	0.878263239946874	0.552279410646736	0.00951458728522906	0.103908656454713	0.665229095073266	0.775527302802683	0.867316536877425	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.816450520833333	0.594604166666667	0.231091145833332	0.29330468749999905	0.254734375	0.147236979166667	0.006523437500000281	-0.07934895833333219	0.0184401041666682	0.0630572916666683
557	ILMN_2647885	NM_009743.4	NP_033873.3	Bcl2l1			4.27969419925326e-06	2.11371801621364e-07	0.00021995705258354102	0.000354140860136774	5.72662182014015e-07	0.0181686886332601	2.9033233710612e-06	0.0016692590817120202	0.0281942923146157	0.0104501249606411	0.0157394631515013	0.436161154922083	0.81203346851635	0.7679192344013821	0.412859492890401	0.752096664938602	0.00121870957577618	0.252709406029412	0.8798580181542781	0.7870788407854991	0.867316536877425	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.06751302083333	0.644776041666669	0.3255625	0.318075520833334	0.22310156250000002	0.0705546874999996	0.0224557291666656	-0.0368124999999999	-0.147375	-0.0469895833333336
558	ILMN_3105417	NM_001048141.1	NP_001041606.1	Bdnf			4.34730775634913e-06	6.364256898912511e-15	1.64201450566531e-06	0.00035909228683661	2.5453720056334902e-14	0.000271750458009283	0.0011280732522773	0.00910560565006303	0.832181219439834	0.091355201722236	0.7645589553916521	0.744212968333213	0.591650210318736	0.333409062803592	0.10242910383559	0.791199585091726	0.052237022548423696	0.428499378970334	0.9859269225035091	0.8635430309025841	0.988803998506053	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.7778020833333341	-0.46666666666666706	0.0326874999999998	-0.24043229166666802	0.0395312499999996	0.0204505208333341	0.0412265625000003	0.0639947916666674	0.09631770833333239	-0.0345911458333337
559	ILMN_2935985	NM_010101.2	NP_034231.1	Edg3			4.37500449788529e-06	1.2125975336239202e-17	6.766600134018429e-06	0.00036073474586670605	5.647617361060221e-17	0.000910906689761419	0.0006395045750528881	0.0101456791213618	0.548002764602679	0.156622097159303	0.38915139976082	0.8359905802871741	0.53397903095893	0.160819074967319	0.70309328292675	0.635189452542786	0.0365904389696308	0.444529945352643	0.9625120640862761	0.8873406251425411	0.96707885252848	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.7048359375000001	-0.464229166666667	-0.0706875	-0.23616406250000002	-0.10182031250000001	0.0147161458333329	0.0313671874999999	0.0674791666666668	-0.0213749999999999	0.0282890624999999
560	ILMN_2590884	NM_011113.3	NP_035243.1	Plaur			4.41693228750462e-06	3.76918209438653e-16	0.12372360631528301	0.00036354265854409703	1.61520384247057e-15	0.9999978870935041	0.000989522043925541	0.10482071057770101	0.331546285380787	0.27087548650958804	0.6582184518502711	0.011811086968166	0.0886342218959407	0.793596928468516	0.0870405281223593	0.18966442380294	0.0481456173405879	0.717837737560714	0.9342418488794481	0.9108991004944981	0.9831867831049341	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.530164062500001	-0.235408854166668	0.0922604166666652	-0.0966614583333349	-0.0333020833333357	-0.25070833333333403	-0.18110937500000002	0.0422890625000001	-0.15479166666666602	-0.146916666666667
561	ILMN_1239843	XM_001480292.1	XP_001480342.1	LOC100048461			4.4721944737663606e-06	1.0818025309551799e-19	2.55032716692231e-05	0.00036743613457595705	5.71066080534176e-19	0.0028171963302744203	0.00177193550820424	0.9162004403592571	0.153690256291478	0.691555635874994	0.43626932562330306	0.652480797046725	0.834941349150035	0.9620983244777681	0.682883127175091	0.15068291065008102	0.0684091556486811	0.989866744115911	0.908756524727188	0.96886613055683	0.9710672127807881	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.8615885416666661	-0.012427083333332001	0.22876822916666703	-0.0596848958333318	0.1508515625	-0.0775937500000001	0.015088541666666599	-0.00456249999999958	-0.0366536458333329	-0.0925963541666661
562	ILMN_1252202	NM_009397.2	NP_033423.2	Tnfaip3			4.5506129902341e-06	1.23755546379663e-08	2.73718271573351e-07	0.000373214927550745	3.5896027379449496e-08	5.471284619752331e-05	0.000285059946927224	0.48609480229420104	0.0847944122087292	0.280442765513773	0.0103534067711484	0.09580819338697	0.0747493275900558	0.21637772125572202	0.974911054748637	0.00940524969824422	0.0218281227021852	0.905358578792363	0.8891786276787611	0.9108991004944981	0.867316536877425	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.41629166666666806	-0.049934895833335005	0.08570572916666559	0.0611406249999984	0.227841145833331	0.163315104166667	0.10580468749999901	0.0846380208333333	-0.001953125	0.176989583333333
563	ILMN_2841290	NM_009396.1	NP_033422.1	Tnfaip2			4.58164688104783e-06	2.0125362111032403e-22	0.00012202644412611601	0.000375093906179969	1.25644736359493e-21	0.0112016879345513	0.00498753820281435	0.0115355226690886	0.9222137185641561	0.026682500389039798	0.0296896638785385	0.671040115683445	0.9334195153970011	0.686585725484106	0.9436650075909191	0.9036732405209911	0.12397057470573401	0.45956964945858303	0.9932102296300751	0.845270986155032	0.882349217236265	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.5234921875	-0.233609375	0.006763020833332691	-0.18596875000000102	0.1817734375	-0.0454687500000004	0.010455729166666	0.041937499999999496	-0.007666666666666271	0.0145442708333325
564	ILMN_1235062	NM_182783.1	NP_877584.1	BC030183			4.68907312608769e-06	4.0985502468014304e-30	5.111265650111661e-05	0.000383209314201722	4.75852298455643e-29	0.005268026342148561	0.150775251233147	0.0288628551794404	0.000198989348054102	0.0116616571029707	0.00121112000374316	0.37958659739362205	0.0623411243200222	0.187017085198859	0.15624492482272	0.42411009231658203	0.604713036273933	0.564254711364898	0.6125422771366751	0.797314527299913	0.867316536877425	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.10989583333333501	0.227997395833331	0.35556510416666504	0.253552083333332	0.267552083333332	0.0624973958333346	0.14452604166666702	0.0961250000000007	0.0781406250000005	-0.0489401041666655
565	ILMN_1227976	AK088915		E430031D18Rik			4.79898024688671e-06	4.8377678053325394e-20	1.9203744420807e-06	0.00039149843448718505	2.60743656639926e-19	0.00030471260992657903	4.089991118140621e-05	0.135457523465253	0.53520462165235	0.31906976073825605	0.40469499751056104	0.688526617234354	0.30424897323012	0.512300072272677	0.11629751319476601	0.560817784978995	0.00682575971693303	0.7464632639318041	0.9602582693579	0.915001136562778	0.9671537680099781	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.01436458333333	0.15245052083333402	0.0750390625000001	0.116111979166668	0.103520833333334	0.0437473958333321	0.11979947916666601	0.0820911458333331	0.12617187499999902	0.0685833333333328
566	ILMN_2433955	XM_905897.2	XP_910990.3	Irg1			4.8099020909004e-06	1.42409851699351e-24	0.00013810900089720102	0.00039169738826320104	1.03732962491968e-23	0.0123826116649075	0.0057947991657451205	0.00789752856427111	0.910703866417613	0.09423771727002139	0.8051445405496861	0.0316862870153242	0.08685018993011	0.0128357011975876	0.0369923907289062	0.43442650549167405	0.134052633606771	0.40497921756854605	0.9927001572496811	0.8635430309025841	0.9908283471101241	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.813638020833332	-0.557744791666666	-0.014776041666666	-0.231999999999999	-0.0362447916666664	-0.11935416666666701	-0.18815885416666803	-0.142450520833334	-0.0929453125000004	-0.0891614583333338
567	ILMN_2834294	NM_178745.3	NP_848860.1	6330442E10Rik			4.98618753691967e-06	1.4889242276718799e-36	0.0034335045778686605	0.00040533842135515605	3.4443681006273204e-35	0.16293796544553701	6.14011906633004e-05	0.1073183796606	0.6207810715436199	0.0848764750621063	0.97166040813842	0.19037964032420301	0.48151449256230405	0.94085526555637	0.350761816801251	0.681360651564467	0.00853957402917841	0.719227620773726	0.9695776320103091	0.860368018443404	0.9988534856709431	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.614981770833335	0.20797916666666802	-0.0322578124999993	0.14420833333333502	-0.0040312500000006	0.137955729166666	0.06591145833333201	-0.00781250000000178	0.10299218749999801	0.0339401041666658
568	ILMN_2706514	XM_001476583.1	XP_001476633.1	LOC100046608			5.00495391793023e-06	2.31353651874017e-22	0.005240690572244831	0.00040614893182163505	1.43969319698529e-21	0.22139400410140203	0.000384864923357721	0.0303419613201214	0.9378279028935751	0.0788349318889431	0.491295794440507	0.120332779040848	0.7805326184225071	0.40000336212741705	0.18474998023841302	0.34905255878310704	0.0264445728736896	0.5679001710560541	0.9937411783598291	0.85703128377737	0.9717930829761621	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.6708671874999991	-0.261841145833333	0.0110937500000006	-0.16310156250000002	-0.0546744791666658	-0.18258854166666602	-0.0354713541666669	-0.0857447916666665	-0.16230989583333302	0.0940234375000006
569	ILMN_1257444	AK028984		Slc37a1			5.14215520085803e-06	8.61202571637093e-30	0.004644544768415581	0.00041655065656915605	9.755929230316759e-29	0.204244962035068	0.00298864264507566	0.5187798263268151	0.258921729851649	0.36103462774702605	0.590884203694909	0.8867778574653971	0.07499186929747059	0.16604305149311202	0.103049711086936	0.0990687581843297	0.0935576850804906	0.9167993347791351	0.926607519920669	0.923854741446244	0.9789724553930741	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.596205729166666	-0.0770494791666678	0.110502604166667	-0.0637369791666664	0.034583333333333896	-0.00490104166666683	0.0623098958333337	0.252380208333333	0.074002604166667	0.122075520833334
570	ILMN_1244081	NM_009062.3	NP_033088.2	Rgs4			5.332082870603409e-06	1.71066193118584e-43	1.73859769920442e-06	0.00043117967507397904	1.24195132092099e-41	0.00028267055033913	3.0132146131362005e-05	0.29244455033229805	0.6113687114769061	0.9438958025512071	0.600584817575567	0.8049315215416261	0.90843999575496	0.697633863395096	0.7080722821913631	0.45805923788128206	0.00555706013546933	0.837139450751877	0.9693793381776881	0.9960358766417491	0.9789724553930741	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.8412734375	-0.14029687499999902	-0.0470052083333314	0.006117187500001011	-0.08947135416666539	0.0147500000000012	-0.00779687500000037	-0.025080729166665698	-0.0343307291666655	0.0540156250000017
571	ILMN_2727116	NM_009238.2	NP_033264.2	Sox4			5.40839262795468e-06	2.83174972081979e-29	3.35260880238915e-07	0.00043658587622933504	3.0478604104692997e-28	6.504342808467091e-05	0.00047687618482382404	0.0111207705052345	0.568459485237999	0.32633550963377	0.73410240785256	0.8880629165029681	0.8899926417031121	0.459760918472412	0.49887593015044807	0.28687771456343303	0.0303930892567417	0.458064636314626	0.964647125004755	0.9153646944972661	0.9887672972886521	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.907869791666668	-0.321151041666667	-0.053281249999999496	-0.0962734375000007	0.033080729166664796	-0.0162734375000007	0.0146822916666647	-0.0714687500000011	-0.061125000000002296	-0.127882812500001
572	ILMN_1255385	NM_023850.1	NP_076339.1	Chst1			5.53609168368227e-06	1.28281949523341e-43	0.0020046718441096103	0.000446114306112295	9.52297546188226e-42	0.10788312089733901	0.0014420841217144401	0.570556377700138	0.706708197788325	0.620438608239621	0.99367255023964	0.168485452259932	0.8798307609449421	0.984069370063932	0.920861263754675	0.518842733608844	0.0612010958051863	0.929074887922501	0.9775823580685581	0.960873941014698	0.9999642045863931	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.600515625	-0.0786875000000009	0.0498619791666677	-0.0658645833333331	0.0009531249999987781	-0.12433072916666901	-0.006447916666667551	-0.00136718750000142	0.006333333333333971	-0.0560937500000023
573	ILMN_2946466	NM_009668.1	NP_033798.1	Bin1			5.630652975485709e-06	3.29660954270204e-13	2.35454883235542e-06	0.00045276174044288505	1.21086348758829e-12	0.000363608487575851	0.000124963909520926	0.18961117197260502	0.0011410638489276902	0.46014576150747505	0.0118842747071003	0.721372450401746	0.327650926917715	0.9634105527227341	0.284426444726992	0.903248781415346	0.0129956836896829	0.7906102611679481	0.665229095073266	0.93810252092183	0.867316536877425	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.341049479166667	0.07503124999999859	0.183843749999999	0.0446328124999997	0.181187499999998	0.0221770833333323	0.0662473958333312	0.003914062499998041	0.0597161458333328	-0.00850260416666693
574	ILMN_3102736	NM_001033302.1	NP_001028474.1	Gm129			5.638194671344459e-06	5.11573903680358e-23	5.427727458576469e-07	0.00045276174044288505	3.32742828969388e-22	0.000100650557298117	1.4446338405255501e-06	0.009803204533437861	0.032539127795161396	0.69418821159223	0.5574567093626911	0.8695421528102031	0.709866403849834	0.9052110082711271	0.40753850453087204	0.8328573416642121	0.0007847590935579601	0.43846616254852105	0.8845768646342911	0.9695830630708611	0.9767242605866041	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.9306874999999991	0.246213541666667	0.12099739583333301	0.0194088541666666	0.0532317708333325	-0.0234843749999989	0.0513671875000004	0.0233645833333327	0.11420833333333401	-0.0313307291666671
575	ILMN_2749511	NM_013594.1	NP_038622.1	Mbd1			5.68596423082424e-06	2.7108230419047004e-05	0.0993946081659777	0.00045580505623971904	6.416318594264281e-05	0.9996616505022561	0.0048372922795424204	0.0318376559981052	0.13549286224009202	0.0505032086054249	0.574121524789597	0.059652516301662004	0.225304752259527	0.44325198820959605	0.946062603467359	0.6895670004132031	0.12157074274781601	0.57415785322207	0.9044889189706851	0.8530565717830411	0.9781339683583761	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.38488541666666604	0.23632031250000002	0.123924479166666	0.15801302083333302	-0.0398984374999998	0.185505208333333	0.1187109375	0.053552083333332896	-0.00404166666666672	0.029072916666667198
576	ILMN_1244307	NM_001083928.1	NP_001077397.1	Tle3			5.70186571621341e-06	7.50667573436665e-10	0.00141313857174451	0.000456287604125542	2.32314507613033e-09	0.0832273729741469	0.00018588700420490103	0.000861781681736096	0.467635766561377	0.549988603522052	0.501569454362737	0.25826469658530404	0.967625543396695	0.6099717037038	0.19257755594793302	0.506222747871223	0.016295405386993003	0.192231436582041	0.9524333835731791	0.9520928946510411	0.9723565467583221	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.7003854166666661	0.35846354166666605	-0.0586614583333347	0.08199218749999909	-0.0600390625000014	0.171559895833333	-0.00422916666666495	-0.0442552083333325	0.10200260416666801	0.050864583333334296
577	ILMN_2749686	NM_025950.2	NP_080226.1	Cdc37l1			5.80055439029986e-06	3.24469034841505e-27	0.011587932161302002	0.00046338200418288204	2.9023698595063204e-26	0.372605278284094	0.00208450967179203	0.0452759190550829	0.574848979037757	0.24709542381961	0.635042427605502	0.15606255629302201	0.989771176075346	0.90709499358278	0.8835147623177171	0.34394435621768904	0.07608707477100819	0.616386835534531	0.9648072681939751	0.908471521079876	0.9816264927014261	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.649494791666667	0.26056250000000103	0.059760416666666295	0.133520833333332	0.0519375000000011	0.13968489583333402	0.00110937499999864	0.008588541666666671	-0.0190000000000001	-0.083729166666668
578	ILMN_1246917	NM_172912.4	NP_766500.3	Abcc12			5.87290308216202e-06	2.67421527338083e-44	5.95164246106482e-05	0.000468351341823401	2.3138957580138403e-42	0.006013372844577831	0.0014718589531230101	0.67570362572508	0.203921641185519	0.593404723944708	0.336692629014738	0.23301724266700302	0.00555018754039241	0.38536768600228705	0.0193650049217815	0.10850286324709801	0.062063840561855696	0.9525816835691461	0.9132682544287011	0.957260941341424	0.956127218880613	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.31158333333333305	-0.0208463541666664	0.109375	-0.0334453124999996	0.0559270833333336	0.0566067708333335	0.251276041666667	0.0731796874999997	0.14635937499999901	0.125588541666667
579	ILMN_2666279	NM_178917.2		Arrdc3			6.054965563407379e-06	0.010319476464632299	6.14170249648928e-06	0.00048203789642202205	0.0180578127971324	0.0008332854877535751	0.000520360509179834	0.62370595541328	0.128173144530523	0.7243174022397411	0.5370913378912631	0.873376266423003	0.78704892225566	0.747695214836809	0.924132237672275	0.939813631875646	0.0322511760414358	0.9409442845854281	0.899842903383365	0.9729386237395351	0.975279196116099	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.9152552083333331	0.060528645833331396	-0.19658333333333303	-0.0481406250000003	-0.0764140624999996	0.0230338541666679	-0.0404374999999995	0.0524270833333347	0.0138802083333331	0.0109140625000013
580	ILMN_1256604	XM_001478825.1	XP_001478875.1	LOC100047752			6.094681074610189e-06	4.4258481536009195e-14	0.0017199921830294302	0.00048436455066962306	1.69860454363202e-13	0.0953408392067237	0.010377085343387	0.970399938373339	0.5347619924111461	0.28292457851962	0.43415815196767	0.333641183106129	0.47095012881181203	0.6217521374745021	0.97750042269757	0.407864791501567	0.183864750055853	0.9953261179507141	0.9602582693579	0.9108991004944981	0.9710672127807881	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.427890624999999	-0.00280208333333398	-0.050075520833334296	-0.0867916666666675	-0.0531406250000011	0.0640859374999998	-0.0331770833333334	-0.0405234375000001	0.0016328124999995801	-0.0303880208333336
581	ILMN_2991574	NM_024244.3	NP_077206.2	Fam13c			6.11395401547417e-06	7.554273956700069e-28	0.37967030976329	0.00048506136204554004	7.16391549962352e-27	0.9999978870935041	0.03710813033377	0.919262887950074	0.00969105086246696	0.00201570627712781	0.005548411239268951	0.18379753723282802	0.474363883258468	0.37775481578951403	0.372117656467417	0.0307879887247117	0.352813049782279	0.9901703996580131	0.8456116380494431	0.633151167619725	0.867316536877425	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.266341145833334	-0.0052291666666661706	0.262460937499998	0.28494010416666704	0.20241927083333303	-0.126458333333334	0.0633098958333331	0.147098958333332	0.133140624999999	0.24193229166666602
582	ILMN_1236908	NM_030682.1	NP_109607.1	Tlr1			6.136599713057099e-06	9.738265242713441e-27	0.00054867546512615	0.00048602290763413204	8.40318929764624e-26	0.0389762168103613	0.00040063662267182605	0.17387863323638603	0.44746519154188	0.287052536339506	0.34243621144657305	0.251614408940651	0.02622844985631	0.437143755853777	0.501225889623656	0.18852112031384	0.0271644572911144	0.7768914893179291	0.9498596146864381	0.9108991004944981	0.9574022399005641	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.5782473958333331	-0.19517708333333403	-0.0749869791666669	0.0615807291666677	0.07445572916666701	-0.1245390625	-0.12164843749999901	0.0384687499999998	-0.0614062500000001	-0.0787994791666664
583	ILMN_1216116	NM_031878.1	NP_114084.1	Smarcd2			6.2119974979472595e-06	3.24925606525362e-35	0.00157112207401505	0.000491152007654481	6.49766780238287e-34	0.08934112148469339	0.0009361635144692391	0.9648899039547351	0.248841700891081	0.414989666441812	0.46607650277357604	0.531776353150436	0.8755810866829821	0.725608305131337	0.47383137875401304	0.7897565117963811	0.0465801876261882	0.9944664294195261	0.9241990866992551	0.9307159913322121	0.9715846481811461	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.47238802083333403	-0.0030000000000001102	-0.0770364583333336	-0.0604947916666667	-0.0612213541666673	0.07617968749999801	-0.0127500000000005	0.0302578124999986	-0.0690885416666678	-0.018341145833336
584	ILMN_1238215	NM_010217		Ctgf			6.29050344777706e-06	1.0526117717619098e-53	0.007502863358377441	0.000496508899483176	1.67597572239084e-50	0.28607532015666404	0.00044784763046147304	0.0082289593236218	0.130959707539992	0.9727736353667171	0.12055271366821	0.0368047046418448	0.9851042308672161	0.37347315676811604	0.6460147450974181	0.834948914722195	0.0292902499843173	0.41210842495543704	0.903103815377248	0.9973690520847681	0.934626371936716	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.410307291666665	0.2533046875	-0.160028645833334	0.00330208333333282	-0.120578125000002	0.28350000000000203	0.0020364583333343203	0.103359375000002	0.049934895833335005	0.0270520833333343
585	ILMN_2639972	NM_177741.3	NP_808409.1	Ppp1r3b			6.3356290391145e-06	1.0193023960808301e-31	0.004523377725199311	0.000499217295652002	1.39452648404848e-30	0.200636352625699	0.0161496887171477	0.7683121984258471	0.40248473637040305	0.197911094727028	0.320814013583583	0.054860901407163896	0.28160463546388403	0.6570673161461741	0.0322142988167946	0.697449604615308	0.23346766650769502	0.967176866142723	0.9464407494982081	0.8949866771345011	0.956127218880613	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.453528645833332	-0.0357656249999998	0.105656250000001	0.151713541666668	0.155601562500001	-0.0725286458333336	-0.040924479166667596	0.0308723958333328	0.0974427083333333	0.0240234374999995
586	ILMN_1255743	NM_010559.2	NP_034689.2	Il6ra			6.38202208341585e-06	3.0158198106325702e-33	3.3686755903822696e-06	0.000502016162997689	4.8792033614628107e-32	0.000492231730095921	0.000104311281432602	0.011915037662903001	0.8548040546296081	0.8888665714396181	0.738079376875136	0.933719091301293	0.23373965068715902	0.628830337097384	0.109402561396817	0.8823797496444491	0.0115502856327793	0.46167484314625906	0.9879371357623561	0.991175451644506	0.988803998506053	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.7025885416666661	0.39834635416666603	-0.0275677083333328	0.0104244791666659	-0.0151067708333343	0.00468489583333387	-0.0732005208333328	0.0389427083333338	-0.0957473958333326	0.010781250000000001
587	ILMN_3045984	NM_001038604.1	NP_001033693.1	Clec5a			6.3929801845111096e-06	4.25705383696491e-28	2.80705702383439e-06	0.000502022903128598	4.1211670529484704e-27	0.00042450111617667406	0.00039751774171242304	0.201966898831608	0.202155191635974	0.274656498643422	0.19068716245921302	0.451715608548418	0.711107036289998	0.5092362599468281	0.849141777199034	0.25783484125628303	0.0269926238321021	0.7993845008272471	0.9132682544287011	0.9108991004944981	0.9444110421586691	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.47531510416666706	-0.119247395833333	0.13868489583333402	-0.0681380208333326	-0.0758020833333326	0.0456093749999997	-0.0203567708333328	0.0393177083333338	0.0111901041666664	0.101494791666666
